"id","provider","provider_content_id","title","alt_titles","description","poster_url","banner_url","year","region","tags","rating","is_series","episode_count","is_vip","fetched_from","fetched_at","last_seen_at","status","popularity_score","created_at","updated_at","view_count","content_type","release_date","release_year","release_status","release_source"
"81ca42ac-518e-468c-a71f-88e680e80cf7","dramaqueen","1135","Face Me (2024)",,"","https://imagesdrama.my.id/drama/173084594984789.jpg",,"2024","KR",,,"true","12","false","trending","2026-01-08 14:29:45.993366","2026-01-08 14:29:45.993366","active","20","2026-01-08 14:29:45.993366","2026-01-08 14:29:45.993366","0","drama","2024-11-06","2024","released","api_detail"
"820a7888-68b3-4d24-aa33-d65b6d37c25b","dramaqueen","1338","Love Unexpected (2021)",,"","https://imagesdrama.my.id/drama/173795626829803.jpg",,"2021","CN",,,"true","24","false","trending","2026-01-08 14:29:25.386482","2026-01-08 14:29:25.386482","active","20","2026-01-08 14:29:25.386482","2026-01-08 14:29:25.386482","0","drama","2021-01-31","2021","released","api_detail"
"820cd770-f5f0-4c54-9c47-06773237576c","dramaqueen","1657","Love Is Panacea (2023)",,"","https://imagesdrama.my.id/drama/175100510721273.webp",,"2023","CN",,,"true","35","false","trending","2026-01-08 14:28:38.470577","2026-01-08 14:28:38.470577","active","20","2026-01-08 14:28:38.470577","2026-01-08 14:28:38.470577","0","drama","2023-11-02","2023","released","api_detail"
"824d0c99-95f3-42fd-83c9-e020f5600599","dramaqueen","710","Hello, I'm at Your Service (2023)",,"","https://imagesdrama.my.id/drama/171654200273990.jpeg",,"2023","CN",,,"true","24","false","trending","2026-01-08 14:31:03.166887","2026-01-08 14:31:03.166887","active","20","2026-01-08 14:31:03.166887","2026-01-08 14:31:03.166887","0","drama","2023-09-15","2023","released","api_detail"
"82587682-672e-4572-b5e0-a3ec64fb8f20","dramaqueen","1400","Home School (2023)",,"","https://imagesdrama.my.id/drama/173994697486496.jpg",,"2023","TH",,,"true","19","false","trending","2026-01-08 14:29:16.444755","2026-01-08 14:29:16.444755","active","20","2026-01-08 14:29:16.444755","2026-01-08 14:29:16.444755","0","drama","2023-06-09","2023","released","api_detail"
"82639458-c86b-4ad5-88aa-a7d58ef39ec9","dramaqueen","237","Pachinko (2022)",,"","https://imagesdrama.my.id/drama/170296357272605.jpg",,"2022","KR",,,"true","8","false","trending","2026-01-08 14:32:04.170819","2026-01-08 14:32:04.170819","active","20","2026-01-08 14:32:04.170819","2026-01-08 14:32:04.170819","0","drama","2022-03-25","2022","released","api_detail"
"828637e8-7b83-4b5f-ae51-63b1a63e7eab","dramaqueen","776","My Name Is Gabriel (2024)",,"","https://imagesdrama.my.id/drama/171914714854852.jpg",,"2024","KR",,,"true","14","false","trending","2026-01-08 14:30:15.094592","2026-01-08 14:30:15.094592","active","20","2026-01-08 14:30:15.094592","2026-01-08 14:30:15.094592","0","drama","2024-06-21","2024","released","api_detail"
"82c6c079-9d59-40a7-9c1a-66e3d02668fa","dramaqueen","444","Flower of Evil (2020)",,"","https://imagesdrama.my.id/drama/170512415040325.jpg",,"2020","KR",,,"true","16","false","trending","2026-01-08 14:32:30.291718","2026-01-08 14:32:30.291718","active","20","2026-01-08 14:32:30.291718","2026-01-08 14:32:30.291718","0","drama","2020-07-29","2020","released","api_detail"
"82d1984c-235e-4597-9f1f-c629bd071ec3","dramaqueen","821","Serendipity's Embrace (2024)",,"","https://imagesdrama.my.id/drama/172165845639065.jpg",,"2024","KR",,,"true","8","false","trending","2026-01-08 14:30:37.814709","2026-01-08 14:30:37.814709","active","20","2026-01-08 14:30:37.814709","2026-01-08 14:30:37.814709","0","drama","2024-07-22","2024","released","api_detail"
"82fc1a75-782a-4a50-b032-809498b34b43","dramaqueen","1707","Love Lurking (2025)",,"","https://imagesdrama.my.id/drama/175327370381077.webp",,"2025","CN",,,"true","21","false","trending","2026-01-08 14:28:29.250207","2026-01-08 14:28:29.250207","active","20","2026-01-08 14:28:29.250207","2026-01-08 14:28:29.250207","0","drama","2025-07-17","2025","released","api_detail"
"83099b11-cc79-4e90-abaa-910f492d7c15","dramaqueen","701","Kill It (2019)",,"","https://imagesdrama.my.id/drama/171634901090241.jpeg",,"2019","KR",,,"true","12","false","trending","2026-01-08 14:31:03.720443","2026-01-08 14:31:03.720443","active","20","2026-01-08 14:31:03.720443","2026-01-08 14:31:03.720443","0","drama","2019-03-23","2019","released","api_detail"
"836843f1-1bd0-4b96-b929-e6635ed7bf2f","dramaqueen","601","Beauty and Mr. Romantic (2024)",,"","https://imagesdrama.my.id/drama/171127418196964.jpeg",,"2024","KR",,,"true","50","false","trending","2026-01-08 14:30:21.263094","2026-01-08 14:30:21.263094","active","20","2026-01-08 14:30:21.263094","2026-01-08 14:30:21.263094","0","drama","2024-03-23","2024","released","api_detail"
"8386d1fd-252c-41da-8cf2-e47b7e8ed744","dramaqueen","1872","Hunting (2025)",,"","https://imagesdrama.my.id/drama/175881241331262.webp",,"2025","CN",,,"true","24","false","trending","2026-01-08 14:28:03.550569","2026-01-08 14:28:03.550569","active","20","2026-01-08 14:28:03.550569","2026-01-08 14:28:03.550569","0","drama","2025-09-25","2025","released","api_detail"
"8391a5d4-29f8-4f29-8ec8-de2d3f3b3f87","dramaqueen","1473","Vanguard (2020)",,"","https://imagesdrama.my.id/drama/174248445492071.jpg",,"2020","CN",,,"true","1","false","trending","2026-01-08 14:29:05.583197","2026-01-08 14:29:05.583197","active","20","2026-01-08 14:29:05.583197","2026-01-08 14:29:05.583197","0","drama","2020-09-30","2020","released","api_detail"
"83b06d0c-5725-40c7-9ecf-9f26440be050","dramaqueen","1121","My Heroic Husband (2021)",,"","https://imagesdrama.my.id/drama/173032914390543.jpg",,"2021","CN",,,"true","36","false","trending","2026-01-08 14:30:03.688754","2026-01-08 14:30:03.688754","active","20","2026-01-08 14:30:03.688754","2026-01-08 14:30:03.688754","0","drama","2021-02-14","2021","released","api_detail"
"83cd4779-2ce5-4db0-8876-827dca03d6b6","dramaqueen","419","Single’s Inferno Season 3 (2023)",,"","https://imagesdrama.my.id/drama/170483631332542.jpeg",,"2023","KR",,,"true","11","false","trending","2026-01-08 14:32:26.861651","2026-01-08 14:32:26.861651","active","20","2026-01-08 14:32:26.861651","2026-01-08 14:32:26.861651","0","drama","2023-12-12","2023","released","api_detail"
"83d5fa05-14f1-4fab-8c38-d07de0b4a127","dramaqueen","650","Men in Love (2024)",,"","https://imagesdrama.my.id/drama/171475793641634.jpeg",,"2024","CN",,,"true","40","false","trending","2026-01-08 14:31:04.269418","2026-01-08 14:31:04.269418","active","20","2026-01-08 14:31:04.269418","2026-01-08 14:31:04.269418","0","drama","2024-05-03","2024","released","api_detail"
"83e7ec9f-d9e1-4ba8-a951-d450504b8395","dramaqueen","1017","Fate of Beauty (2024)",,"","https://imagesdrama.my.id/drama/172742009057956.jpg",,"2024","CN",,,"true","24","false","trending","2026-01-08 14:30:12.417215","2026-01-08 14:30:12.417215","active","20","2026-01-08 14:30:12.417215","2026-01-08 14:30:12.417215","0","drama","2024-09-22","2024","released","api_detail"
"83ee3605-3ec0-421d-9e39-8998c63727fc","dramaqueen","149","The Story of Park's Marriage Contract (2023)",,"","https://imagesdrama.my.id/drama/170123184247567.jpeg",,"2023","KR",,,"true","12","false","trending","2026-01-08 14:31:51.038076","2026-01-08 14:31:51.038076","active","20","2026-01-08 14:31:51.038076","2026-01-08 14:31:51.038076","0","drama","2023-11-24","2023","released","api_detail"
"8419d9b2-49dc-4b52-ae59-14eaec985b07","dramaqueen","1559","The Secret Path (2025)",,"","https://imagesdrama.my.id/drama/174600861117887.webp",,"2025","CN",,,"true","12","false","trending","2026-01-08 14:28:50.129028","2026-01-08 14:28:50.129028","active","20","2026-01-08 14:28:50.129028","2026-01-08 14:28:50.129028","0","drama","2025-04-28","2025","released","api_detail"
"842b7db4-ee0b-4a3d-8430-66f066629ac5","dramaqueen","1115","Wakakusa Monogatari: Koisuru Shimai to Koisenu Watashi (2024)",,"","https://imagesdrama.my.id/drama/172999498664589.jpg",,"2024","JP",,,"true","7","false","trending","2026-01-08 14:29:30.540267","2026-01-08 14:29:30.540267","active","20","2026-01-08 14:29:30.540267","2026-01-08 14:29:30.540267","0","drama","2024-10-06","2024","released","api_detail"
"8443b4b9-ac4c-48d5-b9e2-fe9efc614bf8","dramaqueen","1906","Long Planned Love (2025)",,"","https://imagesdrama.my.id/drama/176032709549829.webp",,"2025","CN",,,"true","24","false","trending","2026-01-08 14:28:00.591848","2026-01-08 14:28:00.591848","active","20","2026-01-08 14:28:00.591848","2026-01-08 14:28:00.591848","0","drama","2025-09-29","2025","released","api_detail"
"845d2577-b177-4a84-9549-9f0bffa60605","dramaqueen","1137","Skate Into Love (2020)",,"","https://imagesdrama.my.id/drama/173086554342293.jpg",,"2020","CN",,,"true","40","false","trending","2026-01-08 14:30:00.695192","2026-01-08 14:30:00.695192","active","20","2026-01-08 14:30:00.695192","2026-01-08 14:30:00.695192","0","drama","2020-03-19","2020","released","api_detail"
"848ab2c6-98a1-4a26-bcb3-950b536554ac","dramaqueen","425","Cheat On Me, if You Can (2020)",,"","https://imagesdrama.my.id/drama/170486247057441.jpg",,"2020","KR",,,"true","16","false","trending","2026-01-08 14:32:27.760485","2026-01-08 14:32:27.760485","active","20","2026-01-08 14:32:27.760485","2026-01-08 14:32:27.760485","0","drama","2020-12-02","2020","released","api_detail"
"84cef897-048f-4a15-b6c7-3cf9a9693017","dramaqueen","1576","The Match (2025)",,"","https://imagesdrama.my.id/drama/174675250530652.webp",,"2025","KR",,,"true","1","false","trending","2026-01-08 14:28:50.435135","2026-01-08 14:28:50.435135","active","20","2026-01-08 14:28:50.435135","2026-01-08 14:28:50.435135","0","drama","2025-03-26","2025","released","api_detail"
"84ddb577-8277-485c-9bd6-fa6ddf616bfc","dramaqueen","1764","Serial Homicide (2025)",,"","https://imagesdrama.my.id/drama/175560415588377.webp",,"2025","CN",,,"true","22","false","trending","2026-01-08 14:28:20.338597","2026-01-08 14:28:20.338597","active","20","2026-01-08 14:28:20.338597","2026-01-08 14:28:20.338597","0","drama","2025-08-13","2025","released","api_detail"
"84f3733e-a1f1-4fd2-b21a-b765d308b56e","dramaqueen","1160","Dhevaprom: Jaipisut (2024)",,"","https://imagesdrama.my.id/drama/173146855133182.jpg",,"2024","TH",,,"true","17","false","trending","2026-01-08 14:29:57.380823","2026-01-08 14:29:57.380823","active","20","2026-01-08 14:29:57.380823","2026-01-08 14:29:57.380823","0","drama","2024-05-12","2024","released","api_detail"
"85002851-c320-4098-91a0-6ba618250ac1","dramaqueen","235","My Liberation Notes (2022)",,"","https://imagesdrama.my.id/drama/170289383565471.jpg",,"2022","KR",,,"true","16","false","trending","2026-01-08 14:32:03.873858","2026-01-08 14:32:03.873858","active","20","2026-01-08 14:32:03.873858","2026-01-08 14:32:03.873858","0","drama","2022-04-09","2022","released","api_detail"
"85166410-cbcc-463d-bbb8-8474869230eb","dramaqueen","559","Bell Ringing (2024)",,"","https://imagesdrama.my.id/drama/170865857782300.jpeg",,"2024","CN",,,"true","12","false","trending","2026-01-08 14:31:19.254807","2026-01-08 14:31:19.254807","active","20","2026-01-08 14:31:19.254807","2026-01-08 14:31:19.254807","0","drama","2024-02-22","2024","released","api_detail"
"852421e7-4eee-4a77-85fe-8313d7884b22","dramaqueen","810","The Silicon Waves (2024)",,"","https://imagesdrama.my.id/drama/172132273484519.jpg",,"2024","CN",,,"true","10","false","trending","2026-01-08 14:30:44.174846","2026-01-08 14:30:44.174846","active","20","2026-01-08 14:30:44.174846","2026-01-08 14:30:44.174846","0","drama","2024-07-14","2024","released","api_detail"
"857edd24-721a-4e59-adac-6ccfd91d0210","dramaqueen","823","Ancient Love Poetry (2021)",,"","https://imagesdrama.my.id/drama/172174936818524.jpg",,"2021","CN",,,"true","49","false","trending","2026-01-08 14:30:44.322591","2026-01-08 14:30:44.322591","active","20","2026-01-08 14:30:44.322591","2026-01-08 14:30:44.322591","0","drama","2021-06-17","2021","released","api_detail"
"85befd6e-4308-4a5b-97e0-9343d84c22a1","dramaqueen","511","Small Town Stories (2024)",,"","https://imagesdrama.my.id/drama/170625680287274.jpeg",,"2024","CN",,,"true","12","false","trending","2026-01-08 14:32:37.90588","2026-01-08 14:32:37.90588","active","20","2026-01-08 14:32:37.90588","2026-01-08 14:32:37.90588","0","drama","2024-01-21","2024","released","api_detail"
"85dd0ea6-cb1c-4d62-93a1-2ae944cab948","dramaqueen","1905","Starlit Bloom (2025)",,"","https://imagesdrama.my.id/drama/176032617847843.webp",,"2025","CN",,,"true","24","false","trending","2026-01-08 14:27:56.40683","2026-01-08 14:27:56.40683","active","20","2026-01-08 14:27:56.40683","2026-01-08 14:27:56.40683","0","drama","2025-10-12","2025","released","api_detail"
"85ffbf4e-3b6a-455a-ad7f-d7e664f6e91e","dramaqueen","518","Mister Qian He (2024)",,"","https://imagesdrama.my.id/drama/170651857842465.jpeg",,"2024","CN",,,"true","1","false","trending","2026-01-08 14:32:38.595072","2026-01-08 14:32:38.595072","active","20","2026-01-08 14:32:38.595072","2026-01-08 14:32:38.595072","0","drama","2024-01-25","2024","released","api_detail"
"863b6aa9-a135-470b-b33e-cf0261f6d899","dramaqueen","226","Love and Leashes (2022)",,"","https://imagesdrama.my.id/drama/170265549759402.jpeg",,"2022","KR",,,"true","1","false","trending","2026-01-08 14:32:02.555448","2026-01-08 14:32:02.555448","active","20","2026-01-08 14:32:02.555448","2026-01-08 14:32:02.555448","0","drama","2022-02-11","2022","released","api_detail"
"864cf287-92c2-43f8-ac6e-dd9cb8f2e70a","dramaqueen","1042","Oh! My Emperor (2018)",,"","https://imagesdrama.my.id/drama/172813263283688.jpg",,"2018","CN",,,"true","21","false","trending","2026-01-08 14:30:14.792155","2026-01-08 14:30:14.792155","active","20","2026-01-08 14:30:14.792155","2026-01-08 14:30:14.792155","0","drama","2018-04-25","2018","released","api_detail"
"8662763a-0a55-4134-8cec-2258b5495168","dramaqueen","1914","Flight to You (2022)",,"","https://imagesdrama.my.id/drama/176061813766436.webp",,"2022","CN",,,"true","39","false","trending","2026-01-08 14:27:58.790642","2026-01-08 14:27:58.790642","active","20","2026-01-08 14:27:58.790642","2026-01-08 14:27:58.790642","0","drama","2022-12-26","2022","released","api_detail"
"86a9313f-23d7-4008-aacf-bbcca8eea6fb","dramaqueen","45","Pandora: Beneath the Paradise (2023)",,"","https://imagesdrama.my.id/drama/170012537531935.jpeg",,"2023","KR",,,"true","16","false","trending","2026-01-08 14:31:35.217116","2026-01-08 14:31:35.217116","active","20","2026-01-08 14:31:35.217116","2026-01-08 14:31:35.217116","0","drama","2023-03-11","2023","released","api_detail"
"86eeb14a-68ed-44ea-b2f1-97de8327a1e6","dramaqueen","1549","Into Your Heart (2025)",,"","https://imagesdrama.my.id/drama/174575505624788.webp",,"2025","CN",,,"true","24","false","trending","2026-01-08 14:28:42.927798","2026-01-08 14:28:42.927798","active","20","2026-01-08 14:28:42.927798","2026-01-08 14:28:42.927798","0","drama","2025-02-24","2025","released","api_detail"
"86ef57b4-885a-4eab-9807-fceecdf28e42","dramaqueen","1992","Dragon Kings Decree (2025)",,"","https://imagesdrama.my.id/drama/176391309290287.webp",,"2025","CN",,,"true","30","false","trending","2026-01-08 14:27:44.702645","2026-01-08 14:27:44.702645","active","20","2026-01-08 14:27:44.702645","2026-01-08 14:27:44.702645","0","drama","2025-11-18","2025","released","api_detail"
"872dae14-ba72-4b1e-9df3-3ffaa313c298","dramaqueen","1542","Two Husbands One Wife (2025)",,"","https://imagesdrama.my.id/drama/174504738858386.webp",,"2025","JP",,,"true","11","false","trending","2026-01-08 14:28:38.32169","2026-01-08 14:28:38.32169","active","20","2026-01-08 14:28:38.32169","2026-01-08 14:28:38.32169","0","drama","2025-04-01","2025","released","api_detail"
"87417d72-9980-4605-8a76-1852a9278d1f","dramaqueen","1275","2037 (2022)",,"","https://imagesdrama.my.id/drama/173570854612936.jpg",,"2022","KR",,,"true","1","false","trending","2026-01-08 14:29:35.32525","2026-01-08 14:29:35.32525","active","20","2026-01-08 14:29:35.32525","2026-01-08 14:29:35.32525","0","drama","2022-06-08","2022","released","api_detail"
"877b0ebb-f01b-49ab-b4ab-f7ae3aa1e673","dramaqueen","1197","Silent (2022)",,"","https://imagesdrama.my.id/drama/173294267581769.jpg",,"2022","JP",,,"true","12","false","trending","2026-01-08 14:29:50.920482","2026-01-08 14:29:50.920482","active","20","2026-01-08 14:29:50.920482","2026-01-08 14:29:50.920482","0","drama","2022-10-06","2022","released","api_detail"
"877ff18c-840e-474a-a4ba-857b5bf291f8","dramaqueen","1051","Flavour It's Yours (2019)",,"","https://imagesdrama.my.id/drama/172836295898563.jpg",,"2019","CN",,,"true","25","false","trending","2026-01-08 14:30:12.714264","2026-01-08 14:30:12.714264","active","20","2026-01-08 14:30:12.714264","2026-01-08 14:30:12.714264","0","drama","2019-11-07","2019","released","api_detail"
"87942098-86d9-4e06-a9e0-a94bab9fa3b8","dramaqueen","1444","Jigoku no Hate made Tsureteiku (2025)",,"","https://imagesdrama.my.id/drama/174144111263903.jpg",,"2025","JP",,,"true","11","false","trending","2026-01-08 14:29:01.955137","2026-01-08 14:29:01.955137","active","20","2026-01-08 14:29:01.955137","2026-01-08 14:29:01.955137","0","drama","2025-01-07","2025","released","api_detail"
"87a25abb-72f9-43d8-85d0-f58194dc3bba","dramaqueen","735","Cute Bodyguard (2022)",,"","https://imagesdrama.my.id/drama/171748825324643.jpeg",,"2022","CN",,,"true","24","false","trending","2026-01-08 14:30:59.488262","2026-01-08 14:30:59.488262","active","20","2026-01-08 14:30:59.488262","2026-01-08 14:30:59.488262","0","drama","2022-10-14","2022","released","api_detail"
"87b40d65-2243-43b0-9c52-aa4afef7be58","dramaqueen","722","Immortal Samsara: Part 2 (2022)",,"","https://imagesdrama.my.id/drama/171712861437864.jpeg",,"2022","CN",,,"true","23","false","trending","2026-01-08 14:31:01.28528","2026-01-08 14:31:01.28528","active","20","2026-01-08 14:31:01.28528","2026-01-08 14:31:01.28528","0","drama","2022-08-18","2022","released","api_detail"
"87fb4242-506c-44fa-86bf-cbd1b8aa819d","dramaqueen","748","Itaewon Class (2020)",,"","https://imagesdrama.my.id/drama/171801315691343.jpeg",,"2020","KR",,,"true","16","false","trending","2026-01-08 14:30:57.397559","2026-01-08 14:30:57.397559","active","20","2026-01-08 14:30:57.397559","2026-01-08 14:30:57.397559","0","drama","2020-01-31","2020","released","api_detail"
"8818deaf-78fb-4e06-83c9-d0d2fe685ae8","dramaqueen","481","Eccentric! Chef Moon (2020)",,"","https://imagesdrama.my.id/drama/170567661036686.jpg",,"2020","KR",,,"true","16","false","trending","2026-01-08 14:32:34.98855","2026-01-08 14:32:34.98855","active","20","2026-01-08 14:32:34.98855","2026-01-08 14:32:34.98855","0","drama","2020-03-27","2020","released","api_detail"
"8828910d-013d-4209-b898-e5b72a8f131a","dramaqueen","1266","Live Surgery Room (2024)",,"","https://imagesdrama.my.id/drama/173544345322872.jpg",,"2024","CN",,,"true","28","false","trending","2026-01-08 14:29:37.710303","2026-01-08 14:29:37.710303","active","20","2026-01-08 14:29:37.710303","2026-01-08 14:29:37.710303","0","drama","2024-04-06","2024","released","api_detail"
"88bff70f-9515-475f-9d42-354adfad5bff","dramaqueen","1180","Love Your Enemy (2024)",,"","https://imagesdrama.my.id/drama/173235823510212.jpg",,"2024","KR",,,"true","12","false","trending","2026-01-08 14:29:36.967748","2026-01-08 14:29:36.967748","active","20","2026-01-08 14:29:36.967748","2026-01-08 14:29:36.967748","0","drama","2024-11-23","2024","released","api_detail"
"88f98003-16fc-4fc3-85bf-a4136661cd80","dramaqueen","1712","Trigger (2025)",,"","https://imagesdrama.my.id/drama/175344013546383.webp",,"2025","KR",,,"true","10","false","trending","2026-01-08 14:28:30.591504","2026-01-08 14:28:30.591504","active","20","2026-01-08 14:28:30.591504","2026-01-08 14:28:30.591504","0","drama","2025-07-25","2025","released","api_detail"
"890c7e58-f718-4ca9-9f30-5bcda9725215","dramaqueen","514","Our Love Triangle (2024)",,"","https://imagesdrama.my.id/drama/170634172865826.jpeg",,"2024","KR",,,"true","10","false","trending","2026-01-08 14:31:20.148946","2026-01-08 14:31:20.148946","active","20","2026-01-08 14:31:20.148946","2026-01-08 14:31:20.148946","0","drama","2024-01-30","2024","released","api_detail"
"89324682-cfa7-43f2-a376-e05e3ab4839f","dramaqueen","1172","Dream in the Mirror (2024)",,"","https://imagesdrama.my.id/drama/173211036799002.jpg",,"2024","CN",,,"true","20","false","trending","2026-01-08 14:29:53.019362","2026-01-08 14:29:53.019362","active","20","2026-01-08 14:29:53.019362","2026-01-08 14:29:53.019362","0","drama","2024-11-18","2024","released","api_detail"
"895e445f-15fe-4e0c-95d4-4e01d1e8ffda","dramaqueen","892","The Tyrant (2024)",,"","https://imagesdrama.my.id/drama/172345210543914.jpg",,"2024","KR",,,"true","4","false","trending","2026-01-08 14:30:37.20083","2026-01-08 14:30:37.20083","active","20","2026-01-08 14:30:37.20083","2026-01-08 14:30:37.20083","0","drama","2024-08-14","2024","released","api_detail"
"8975bf5a-77bf-4b82-9461-c133e10cc47a","dramaqueen","184","Maestra: Strings of Truth (2023)",,"","https://imagesdrama.my.id/drama/170226478622252.jpeg",,"2023","KR",,,"true","12","false","trending","2026-01-08 14:31:56.224628","2026-01-08 14:31:56.224628","active","20","2026-01-08 14:31:56.224628","2026-01-08 14:31:56.224628","0","drama","2023-12-09","2023","released","api_detail"
"89e0e9c6-93d0-4e01-98c8-389c24af3495","dramaqueen","728","Earth Arcade's Vroom Vroom (2024)",,"","https://imagesdrama.my.id/drama/171724314829749.jpeg",,"2024","KR",,,"true","5","false","trending","2026-01-08 14:30:45.952971","2026-01-08 14:30:45.952971","active","20","2026-01-08 14:30:45.952971","2026-01-08 14:30:45.952971","0","drama","2024-05-24","2024","released","api_detail"
"89e94ced-8ee3-43f3-8b92-9ec88175085f","dramaqueen","341","Gyeongseong Creature Season 2 (2024)",,"","https://imagesdrama.my.id/drama/172741011341097.jpg",,"2024","KR",,,"true","7","false","trending","2026-01-08 14:30:19.300304","2026-01-08 14:30:19.300304","active","20","2026-01-08 14:30:19.300304","2026-01-08 14:30:19.300304","0","drama","2024-09-27","2024","released","api_detail"
"8a13f9d1-04ca-4899-bb68-6b4ad218d91c","dramaqueen","1835","Return of the Queen (2025)",,"","https://imagesdrama.my.id/drama/175803236422302.jpg",,"2025","CN",,,"true","24","false","trending","2026-01-08 14:28:12.457689","2026-01-08 14:28:12.457689","active","20","2026-01-08 14:28:12.457689","2026-01-08 14:28:12.457689","0","drama","2025-09-16","2025","released","api_detail"
"8a4b4c90-c8b0-4b8b-bed0-0548f9a0c796","dramaqueen","1046","Lost in the Kunlun Mountains (2022)",,"","https://imagesdrama.my.id/drama/172822472860207.jpg",,"2022","CN",,,"true","36","false","trending","2026-01-08 14:30:14.056149","2026-01-08 14:30:14.056149","active","20","2026-01-08 14:30:14.056149","2026-01-08 14:30:14.056149","0","drama","2022-07-27","2022","released","api_detail"
"8a51d521-0fbf-47b2-a2dc-736242d64d76","dramaqueen","1486","My Strange Friend (2020)",,"","https://imagesdrama.my.id/drama/174270811881256.jpg",,"2020","CN",,,"true","12","false","trending","2026-01-08 14:29:04.849407","2026-01-08 14:29:04.849407","active","20","2026-01-08 14:29:04.849407","2026-01-08 14:29:04.849407","0","drama","2020-08-19","2020","released","api_detail"
"8a58cf61-eeeb-4c9a-9d42-01d7ae832799","dramaqueen","1396","Undercover High School (2025)",,"","https://imagesdrama.my.id/drama/173984863081898.jpg",,"2025","KR",,,"true","12","false","trending","2026-01-08 14:29:02.408298","2026-01-08 14:29:02.408298","active","20","2026-01-08 14:29:02.408298","2026-01-08 14:29:02.408298","0","drama","2025-02-21","2025","released","api_detail"
"8a6299c7-7988-40ca-b385-3327a7f38c84","dramaqueen","1391","Yesterday Once More (2023)",,"","https://imagesdrama.my.id/drama/173959512465951.jpg",,"2023","CN",,,"true","1","false","trending","2026-01-08 14:29:17.643744","2026-01-08 14:29:17.643744","active","20","2026-01-08 14:29:17.643744","2026-01-08 14:29:17.643744","0","drama","2023-04-28","2023","released","api_detail"
"8a66708a-23ab-4cee-a89e-43186f2bdb03","dramaqueen","910","Blood (2015)",,"","https://imagesdrama.my.id/drama/172402573266631.jpg",,"2015","KR",,,"true","20","false","trending","2026-01-08 14:30:36.08627","2026-01-08 14:30:36.08627","active","20","2026-01-08 14:30:36.08627","2026-01-08 14:30:36.08627","0","drama","2015-02-16","2015","released","api_detail"
"8a6e67f6-4130-4a37-8702-5aae13f63472","dramaqueen","283","Hellbound (2021)",,"","https://imagesdrama.my.id/drama/170322804669939.jpg",,"2021","KR",,,"true","6","false","trending","2026-01-08 14:32:08.889057","2026-01-08 14:32:08.889057","active","20","2026-01-08 14:32:08.889057","2026-01-08 14:32:08.889057","0","drama","2021-11-19","2021","released","api_detail"
"8aa85711-a7dc-4c75-9642-3c9a51d62b54","dramaqueen","1983","Those Days (2025)",,"","https://imagesdrama.my.id/drama/176352272871345.webp",,"2025","CN",,,"true","36","false","trending","2026-01-08 14:27:48.455557","2026-01-08 14:27:48.455557","active","20","2026-01-08 14:27:48.455557","2026-01-08 14:27:48.455557","0","drama","2025-11-07","2025","released","api_detail"
"8abbc269-e56a-477f-9344-d9663b5eccb6","dramaqueen","1319","My Girlfriend Is an Alien Season 2 (2022)",,"","https://imagesdrama.my.id/drama/173711024649463.jpg",,"2022","CN",,,"true","30","false","trending","2026-01-08 14:29:29.07107","2026-01-08 14:29:29.07107","active","20","2026-01-08 14:29:29.07107","2026-01-08 14:29:29.07107","0","drama","2022-09-16","2022","released","api_detail"
"8ad18a88-25db-46db-ae83-00dd6e59646f","dramaqueen","896","Summer Night (2024)",,"","https://imagesdrama.my.id/drama/172355493475494.jpg",,"2024","TH",,,"true","10","false","trending","2026-01-08 14:30:13.012908","2026-01-08 14:30:13.012908","active","20","2026-01-08 14:30:13.012908","2026-01-08 14:30:13.012908","0","drama","2024-08-05","2024","released","api_detail"
"8ad82e21-410a-4089-ab5b-194e961a3083","dramaqueen","476","The King: Eternal Monarch (2020)",,"","https://imagesdrama.my.id/drama/170567040643064.jpg",,"2020","KR",,,"true","16","false","trending","2026-01-08 14:32:34.253025","2026-01-08 14:32:34.253025","active","20","2026-01-08 14:32:34.253025","2026-01-08 14:32:34.253025","0","drama","2020-04-08","2020","released","api_detail"
"8b10cc4c-ec3e-43be-853e-2d72de60e6d4","dramaqueen","1382","The Queen Who Crowns Before Sunrise (2025)",,"","https://imagesdrama.my.id/drama/173935308036966.jpg",,"2025","KR",,,"true","2","false","trending","2026-01-08 14:29:19.133966","2026-01-08 14:29:19.133966","active","20","2026-01-08 14:29:19.133966","2026-01-08 14:29:19.133966","0","drama","2025-01-21","2025","released","api_detail"
"8b12a312-2be9-4a81-b925-ece8e900b469","dramaqueen","1406","Because This Is My First Life (2017)",,"","https://imagesdrama.my.id/drama/174003340715137.jpg",,"2017","KR",,,"true","16","false","trending","2026-01-08 14:29:15.840677","2026-01-08 14:29:15.840677","active","20","2026-01-08 14:29:15.840677","2026-01-08 14:29:15.840677","0","drama","2017-10-09","2017","released","api_detail"
"8b18f123-fa86-430f-be3d-f10b83117f17","dramaqueen","403","Lonely Enough to Love (2020)",,"","https://imagesdrama.my.id/drama/170452290698919.jpg",,"2020","KR",,,"true","10","false","trending","2026-01-08 14:32:24.124317","2026-01-08 14:32:24.124317","active","20","2026-01-08 14:32:24.124317","2026-01-08 14:32:24.124317","0","drama","2020-08-11","2020","released","api_detail"
